X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.1033833197398,38.9649997978461,13339055,38.964992,-77.103381,River Rd & Landy Ln,classic,326,active,2021/08/05 14:27:34+00,9,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.1468683403128,39.0843868198369,13339056,39.084379,-77.146866,Rockville Metro West,classic,327,active,2021/08/05 08:57:03+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2021/08/05 11:19:31+00,,"Montgomery County, MD (North)"
-77.0945393185147,38.9846988016201,13339057,38.984691,-77.094537,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,classic,328,active,2021/08/05 12:01:30+00,8,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.0713033047245,38.8899277834803,13339058,38.88992,-77.071301,Iwo Jima Memorial / Meade & 14th St N,classic,329,active,2021/08/05 13:37:52+00,14,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0675313042281,38.9037397864269,13339059,38.903732,-77.067529,34th & Water St NW,classic,330,active,2021/08/05 14:38:25+00,0,0,15,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.06086829696,38.8043857663611,13339060,38.804378,-77.060866,Duke St & John Carlyle St,classic,331,active,2021/08/05 11:08:38+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0916923120275,38.894948783455,13339061,38.894941,-77.09169,Langston Blvd & N Cleveland St,classic,332,active,2021/08/05 08:57:00+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.1045053139358,38.8694497783224,13339062,38.869442,-77.104503,Arlington Blvd & S George Mason Dr,classic,333,active,2021/08/05 14:43:25+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0262372914661,38.8982507864451,13339063,38.898243,-77.026235,10th & G St NW,classic,334,active,2021/08/05 14:43:07+00,17,0,5,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.080853308935,38.8976197843983,13339064,38.897612,-77.080851,Langston Blvd & N Scott St,classic,335,active,2021/08/05 14:36:59+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0510862991414,38.9017627867751,13339065,38.901755,-77.051084,New Hampshire Ave & 24th St NW,classic,336,active,2021/08/05 14:59:52+00,13,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0689542987277,38.801118765369,13339066,38.801111,-77.068952,Eisenhower Ave & Mill Race Ln,classic,337,active,2021/08/05 11:13:04+00,10,0,5,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0474962936408,38.8217577708753,13339067,38.82175,-77.047494,Potomac Greens Dr & Slaters Ln,classic,338,active,2021/08/05 12:33:35+00,2,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0635642970188,38.8026847659359,13339068,38.802677,-77.063562,Ballenger Ave & Dulaney St,classic,339,active,2021/08/05 14:19:09+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0576212963335,38.8200717702207,13339069,38.820064,-77.057619,Mount Vernon Ave & E Nelson Ave,classic,340,active,2021/08/05 12:28:46+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0585432975678,38.8259577707542,13339070,38.82595,-77.058541,Mount Vernon Ave & E Del Ray Ave,classic,341,active,2021/08/05 13:52:29+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0530982951753,38.8209397698561,13339071,38.820932,-77.053096,Monroe Ave & Leslie Ave,classic,342,active,2021/08/05 11:03:57+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0598232978558,38.8330847728055,13339072,38.833077,-77.059821,Mount Vernon Ave & Kennedy St,classic,343,active,2021/08/05 15:12:51+00,14,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0848033094167,38.8906197835215,13339073,38.890612,-77.084801,Court House Metro / 15th St & N Uhle St,classic,344,active,2021/08/05 14:08:09+00,15,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,21,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0000372883543,38.986750805719,13339074,38.986743,-77.000035,WAU / Flower Ave & Division St,classic,345,active,2021/08/05 13:08:51+00,5,0,10,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.0500322971842,38.8655607794074,13339075,38.865553,-77.05003,Long Bridge Park / Long Bridge Dr & 6th St S,classic,346,active,2021/08/05 13:25:02+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0751373105038,38.9645517985332,13339076,38.964544,-77.075135,Connecticut Ave & McKinley St NW,classic,347,active,2021/08/05 15:07:34+00,12,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.034920295151,38.903656787418,13339077,38.903649,-77.034918,15th & L St NW,classic,348,active,2021/08/05 15:14:43+00,16,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0397342960301,38.8982907864439,13339078,38.898283,-77.039732,17th & G St NW,classic,349,active,2021/08/05 14:59:01+00,13,0,17,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0345013000797,38.9976608064959,13339079,38.997653,-77.034499,Spring St & 2nd Ave,classic,350,active,2021/08/05 08:57:04+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.0418362973781,38.9126557891339,13339080,38.912648,-77.041834,18th & R St NW,classic,351,active,2021/08/05 14:17:22+00,18,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0632773005423,38.8592617777863,13339081,38.859254,-77.063275,Joyce St & 16th St S,classic,352,active,2021/08/05 14:26:51+00,13,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-76.9970722836614,38.9079157900859,13339082,38.907908,-76.99707,Union Market,classic,353,active,2021/08/05 14:54:50+00,13,0,8,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.1045643157055,38.896463783393,13339083,38.896456,-77.104562,Langston Blvd & N Monroe St,classic,354,active,2021/08/05 12:46:42+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0783193081114,38.8989917851047,13339084,38.898984,-77.078317,21st St & N Pierce St,classic,355,active,2021/08/05 13:22:14+00,5,0,9,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0971323132754,38.8953847834976,13339085,38.895377,-77.09713,Langston Blvd & N Kirkwood St,classic,356,active,2021/08/05 08:57:06+00,7,0,7,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0431842967445,38.8984197860007,13339086,38.898412,-77.043182,19th & G St NW,classic,357,active,2021/08/05 14:24:55+00,21,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0035622855347,38.9147587907588,13339087,38.914751,-77.00356,2nd St & Seaton Pl NE,classic,358,active,2021/08/05 15:03:16+00,16,0,2,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.1271223216406,38.8765357789328,13339088,38.876528,-77.12712,Wilson Blvd & N Illinois St ,classic,359,active,2021/08/05 12:01:30+00,1,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0681233025134,38.8621577778891,13339089,38.86215,-77.068121,Army Navy Dr & S Nash St,classic,364,active,2021/08/05 08:57:01+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0601753023068,38.9028337863549,13339090,38.902826,-77.060173,Thomas Jefferson St NW & Water/K St NW,classic,365,active,2021/08/05 15:13:45+00,7,0,10,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0270272929681,38.9137687897842,13339091,38.913761,-77.027025,11th & S St NW,classic,367,active,2021/08/05 15:12:46+00,17,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0878723086052,38.8661277779388,13339092,38.86612,-77.08787,Walter Reed Dr & 8th St S,classic,368,active,2021/08/05 11:52:31+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0036682849004,38.8996777877445,13339093,38.89967,-77.003666,2nd & G St NE,classic,369,active,2021/08/05 15:14:30+00,8,0,14,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0227722905871,38.9086477891708,13339094,38.90864,-77.02277,8th & O St NW,classic,370,active,2021/08/05 14:47:01+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0278572956753,38.961346799511,13339095,38.961339,-77.027855,Georgia & Missouri Ave NW,classic,371,active,2021/08/05 12:24:12+00,11,0,8,5,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.974830275165,38.8944817883882,13339096,38.894474,-76.974828,Oklahoma Ave & D St NE,classic,373,active,2021/08/05 15:16:08+00,9,0,10,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.992788281593,38.8962337876823,13339097,38.896226,-76.992786,Maryland Ave & E St NE,classic,374,active,2021/08/05 15:07:57+00,12,0,5,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9836852796733,38.915611792162,13339098,38.915604,-76.983683,New York Ave & Hecht Ave NE,classic,375,active,2021/08/05 14:52:41+00,6,0,13,0,4,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0805923118677,38.9461897940655,13339099,38.946182,-77.08059,Yuma St & Tenley Circle NW,classic,376,active,2021/08/05 08:57:06+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0769883130587,38.9941208040896,13339100,38.994113,-77.076986,Connecticut Ave & Chevy Chase Lake Dr,classic,377,active,2021/08/05 11:34:19+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.1947763571939,39.1053028223187,13339101,39.105295,-77.194774,Key West Ave & Siesta Key Way,classic,378,active,2021/08/05 08:57:06+00,13,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2021/08/05 11:19:31+00,,"Montgomery County, MD (North)"
-77.1180113203113,38.898308783709,13339102,38.898301,-77.118009,Langston Blvd & N Woodstock St,classic,379,active,2021/08/05 02:37:20+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0440992919419,38.8127257687539,13339103,38.812718,-77.044097,Saint Asaph St & Madison St,classic,380,active,2021/08/05 12:38:55+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0598192967339,38.8070477673226,13339104,38.80704,-77.059817,King St Metro North / Cameron St,classic,381,active,2021/08/05 14:13:01+00,3,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0494702942199,38.8134927690644,13339105,38.813485,-77.049468,Madison St & N Henry St,classic,382,active,2021/08/05 08:57:07+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/08/05 11:19:31+00,,"Alexandria, VA"
-77.0978843202859,38.9993858043246,13339106,38.999378,-77.097882,Medical Center Metro ,classic,383,active,2021/08/05 11:47:53+00,3,0,14,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/08/05 11:19:31+00,,"Montgomery County, MD (South)"
-77.1276733220035,38.8848367803519,13339107,38.884829,-77.127671,Washington Blvd & N Frederick St,classic,384,active,2021/08/05 14:25:42+00,6,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.084638313464,38.9582747971511,13339108,38.958267,-77.084636,Wisconsin Ave & Ingomar St NW,classic,385,active,2021/08/05 15:14:59+00,5,0,14,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0328022960404,38.9375077942327,13339109,38.9375,-77.0328,14th St & Spring Rd NW,classic,29,active,2021/08/05 14:22:02+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9955022837563,38.9346077954385,13339110,38.9346,-76.9955,John McCormack Dr & Michigan Ave NE,classic,30,active,2021/08/05 13:21:36+00,6,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.019029290048,38.9030477877252,13339111,38.90304,-77.019027,5th & K St NW,classic,31,active,2021/08/05 15:08:43+00,11,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9769022755757,38.889607786517,13339112,38.8896,-76.9769,19th & East Capitol St SE,classic,32,active,2021/08/05 14:52:39+00,9,0,4,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0315022951693,38.9308077932707,13339113,38.9308,-77.0315,Park Rd & Holmead Pl NW,classic,33,active,2021/08/05 13:50:37+00,18,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9691862712486,38.8616707817042,13339114,38.861663,-76.969184,Good Hope & Naylor Rd SE,classic,34,active,2021/08/05 08:57:22+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0579813042288,38.934274792859,13339115,38.934267,-77.057979,Connecticut Ave & Newark St NW / Cleveland Park,classic,35,active,2021/08/05 15:14:18+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9607022704313,38.8780077851004,13339116,38.878,-76.9607,Randle Circle & Minnesota Ave SE,classic,36,active,2021/08/05 08:56:57+00,3,0,5,1,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9474482670777,38.8970707895964,13339117,38.897063,-76.947446,Minnesota Ave Metro/DOES,classic,37,active,2021/08/05 14:33:03+00,10,0,3,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9418792657378,38.9013927903953,13339118,38.901385,-76.941877,Nannie Helen Burroughs & Minnesota Ave NE,classic,38,active,2021/08/05 08:11:13+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.994639279578,38.8626767810857,13339119,38.862669,-76.994637,Anacostia Metro,classic,39,active,2021/08/05 13:11:49+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9880412779697,38.8673807817059,13339120,38.867373,-76.988039,Good Hope Rd & MLK Ave SE,classic,40,active,2021/08/05 12:00:37+00,6,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0436022963008,38.8952077859529,13339121,38.8952,-77.0436,19th & E Street NW,classic,41,active,2021/08/05 14:24:04+00,6,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0006502849956,38.9190847923507,13339122,38.919077,-77.000648,4th & W St NE,classic,42,active,2021/08/05 14:38:16+00,10,0,4,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0259022931643,38.9172077910495,13339123,38.9172,-77.0259,10th & U St NW,classic,43,active,2021/08/05 13:42:20+00,14,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0222022921044,38.9249077923453,13339124,38.9249,-77.0222,Georgia Ave and Fairmont St NW,classic,44,active,2021/08/05 15:13:16+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.005702284184,38.8743077829029,13339125,38.8743,-77.0057,1st & N St  SE,classic,45,active,2021/08/05 15:13:13+00,32,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0446022983091,38.9154077898825,13339126,38.9154,-77.0446,20th St & Florida Ave NW,classic,46,active,2021/08/05 14:28:45+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0222022908545,38.9155077900928,13339127,38.9155,-77.0222,7th & T St NW,classic,47,active,2021/08/05 14:57:45+00,1,0,11,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0534142977735,38.8543887766858,13339128,38.854381,-77.053412,Eads St & 22nd St S,classic,48,active,2021/08/05 14:33:10+00,10,0,3,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
